"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"245-0072-002-0000","4507","Jan","95608","4","2 (2 0)","1814","0.2360","1965","","Unknown","","24","24","249000.00","285000.00","290000.00","07/06/12","08/29/13","","0"
"283-0560-025-0000","2245","Fallwater","95608","3","3 (2 1)","1577","0.1140","1994","","Unknown","","9","9","195000.00","195000.00","195000.00","07/02/12","03/08/13","","0"
"247-0280-015-0000","4064","Eastwood Village","95608","3","2 (2 0)","1485","0.1050","1992","","No","","7","7","130000.00","130000.00","155000.00","07/02/12","02/27/13","","0"
"232-0282-008","6135","Orsi","95608","3","1 (1 0)","1045","0.1400","1961","","Unknown","","4","4","90000.00","90000.00","121500.00","06/28/12","03/28/13","","0"
"245-0260-041-0000","4030","Poppleton","95608","4","3 (3 0)","2702","0.2020","2002","","Unknown","","129","129","350000.00","323100.00","292000.00","07/13/12","01/31/13","","0"
"232-0291-009-0000","6230","Coyle","95608","3","2 (2 0)","1160","0.1400","1958","Updated/Remodeled","Yes","Kitchen 0-5YR","3","3","119000.00","119000.00","125000.00","07/17/12","03/25/13","","0"
"273-0390-002-0000","3108","Marlynn","95608","5","4 (3 1)","3700","0.2700","2010","","Unknown","","82","82","699000.00","559000.00","530000.00","07/18/12","01/16/13","","0"
"273-0112-005-0000","3000","Panama","95608","2","1 (1 0)","787","0.2450","1954","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","55","55","92000.00","160000.00","170000.00","07/19/12","01/30/13","","0"
"236-0370-005-0000","4901","Secluded Oaks","95608","5-7","5 (3 2)","3450","0.4690","2004","","Unknown","","117","117","599000.00","539900.00","491900.00","08/08/12","02/28/13","","0"
"236-0315-011-0000","5091","Tonya","95608","3","2 (2 0)","1560","0.1830","1969","","Unknown","","141","141","215000.00","201000.00","192500.00","07/23/12","01/18/13","","0"
"247-0192-006-0000","4300","Mapel","95608","4","3 (3 0)","2216","0.4600","1961","","No","","8","8","280000.00","280000.00","288000.00","07/24/12","03/21/13","","0"
"283-0300-074-0000","5944","Oak","95608","2","3 (2 1)","1957","0.4690","1954","","Unknown","","4","4","350000.00","350000.00","350000.00","07/30/12","01/17/13","","0"
"260-0350-016-0000","3816","Dotty","95608","3","2 (2 0)","2123","0.2880","1966","","No","","6","6","275000.00","275000.00","290000.00","07/31/12","02/22/13","","0"
"283-0300-056-0000","6156","Oak","95608","1","1 (1 0)","716","0.2500","1958","","Unknown","","103","103","219000.00","179500.00","154057.00","07/27/12","01/24/13","","0"
"272-0260-009-0000","5346","Kenneth","95608","3","3 (3 0)","1454","0.2500","1957","Fixer","Unknown","","1","1","127500.00","127500.00","127500.00","08/06/12","01/14/13","","0"
"258-0390-019-0000","5213","Linda Lou","95608","2-3","2 (2 0)","1570","0.2100","1983","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","15","15","209000.00","230000.00","230000.00","08/08/12","01/31/13","","0"
"283-0010-049-0000","5109","Whisper Oaks","95608","4-5","3 (3 0)","3017","0.1900","1999","","Unknown","","175","175","379000.00","349000.00","350000.00","08/10/12","02/08/13","","0"
"282-0113-022-0000","4929","Donovan","95608","5","4 (3 1)","2670","0.2310","1975","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","17","74","345000.00","284000.00","284000.00","08/13/12","02/20/13","","0"
"230-0292-003-0000","4908","Cameron Ranch","95608","4","3 (2 1)","2213","0.2050","1960","","No","","96","96","325000.00","325000.00","310000.00","08/30/12","01/15/13","","0"
"260-0072-008-0000","3928","Continental","95608","3","2 (2 0)","1256","0.2300","1958","","Unknown","","11","11","155000.00","155000.00","176100.00","08/30/12","01/17/13","","0"
"236-0215-011-0000","5028","Oleander","95608","3","2 (2 0)","1176","0.1940","1967","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","6","6","185000.00","185000.00","185000.00","09/05/12","02/13/13","","0"
"260-0152-013-0000","3800","Dell","95608","3","3 (2 1)","2678","0.2300","1958","","Unknown","","118","118","340000.00","300000.00","315000.00","09/07/12","03/22/13","","0"
"245-0240-030-0004","4012","Alex","95608","2","3 (2 1)","1326","","1987","","No","","4","4","90000.00","90000.00","105000.00","09/07/12","02/08/13","","0"
"258-0130-023-0000","3445","Garfield","95608","3","2 (2 0)","1806","0.3700","1953","Updated/Remodeled","Yes","Kitchen 0-5YR","113","113","255000.00","210000.00","227000.00","09/07/12","05/06/13","","0"
"245-0302-001-0000","5948","Camray","95608","4","3 (3 0)","2274","0.1950","1982","Updated/Remodeled","Yes","Bath 0-5YR","117","117","349000.00","329000.00","329000.00","09/08/12","02/11/13","","0"
"245-0233-021-0000","4113","Valiant","95608","3","2 (2 0)","1248","","1963","","No","","12","12","149500.00","125000.00","135000.00","09/15/12","02/07/13","","0"
"273-0283-004-0000","3145","Oak Cliff","95608","3","3 (3 0)","2824","0.4570","1968","","Unknown","","212","212","1150000.00","999900.00","924000.00","09/18/12","06/07/13","","0"
"283-0341-001-0000","1909","Suffolk","95608","4","3 (2 1)","2242","0.2900","1964","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","160","160","679000.00","664000.00","625000.00","09/19/12","04/19/13","","0"
"260-0152-011-0000","3812","Dell","95608","4","3 (3 0)","2229","0.2300","1959","","Unknown","","3","3","299950.00","299950.00","300000.00","09/19/12","01/15/13","","0"
"245-0240-051-0000","4028","Alex","95608","3","2 (2 0)","1725","0.1230","1987","","Unknown","","10","10","215000.00","215000.00","242000.00","09/21/12","01/04/13","","0"
"236-0173-007-0000","4811","Etna","95608","5","3 (3 0)","2114","0.2710","1960","Updated/Remodeled","Yes","Kitchen 6-10YR","128","128","335000.00","319000.00","304600.00","09/22/12","02/27/13","","0"
"283-0560-019-0000","2319","Fallwater","95608","3","3 (2 1)","1559","0.0960","1996","","Unknown","","11","11","200000.00","215000.00","215000.00","09/26/12","06/13/13","","0"
"271-0101-057-000","4959","Heatherdale","95608","2-3","2 (2 0)","1675","0.1760","1980","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Other-Rmks 0-5YR","112","112","259000.00","249500.00","249500.00","08/15/12","01/10/13","","0"
"272-0260-030-0000","2612","Gunn","95608","3","2 (2 0)","1296","0.2600","1960","","Unknown","","5","5","145000.00","200000.00","212500.00","08/22/12","05/06/13","","0"
"230-0141-005-0000","4613","Hixon","95608","5","3 (2 1)","2580","0.2310","1966","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","107","107","365000.00","350000.00","340000.00","08/28/12","01/31/13","","0"
"282-0252-011-0000","4921","San Marque","95608","3","2 (2 0)","1325","0.2310","1955","","No","","43","43","229000.00","229000.00","218000.00","08/29/12","01/23/13","","0"
"236-0142-005-0000","5313","Agate","95608","3","2 (1 1)","1152","0.2020","1960","Updated/Remodeled","Yes","Bath 0-5YR","5","5","135000.00","135000.00","150000.00","08/30/12","01/24/13","","0"
"229-0252-001-0000","5879","Woodleigh","95608","4","2 (2 0)","1346","0.1500","1961","","No","","0","0","140000.00","140000.00","140500.00","10/03/12","01/28/13","","0"
"232-0274-011-0000","6191","Orsi","95608","3","1 (1 0)","1045","0.1600","1961","","No","","0","0","110000.00","110000.00","120000.00","10/09/12","02/28/13","","0"
"236-0344-015-000","4616","Meyer","95608","3","2 (2 0)","1290","0.1400","1970","","No","","14","14","199900.00","199900.00","198000.00","10/09/12","01/04/13","","0"
"247-0074-013-0000","7108","Willey","95608","4","2 (2 0)","1889","0.2760","1969","","Unknown","","195","195","289000.00","289000.00","285000.00","10/10/12","05/02/13","","0"
"273-0091-059-0000","6521","Chiquita","95608","4","3 (2 1)","2687","0.3210","1978","","Unknown","","46","46","489000.00","489000.00","465000.00","10/12/12","01/08/13","","0"
"260-0321-067-0000","6074","Shirley","95608","4","3 (3 0)","2430","0.2470","2000","","No","","26","26","370000.00","360000.00","340000.00","10/11/12","02/20/13","","0"
"256-0330-023-0000","4627","Foster","95608","2","2 (1 1)","1077","0.0760","1974","","Unknown","","36","36","129900.00","119000.00","115000.00","10/12/12","01/31/13","","0"
"260-0480-003-0000","3611","Nicolette","95608","4","3 (2 1)","2354","0.1540","2004","","No","","5","5","269900.00","269900.00","308000.00","10/25/12","03/08/13","","0"
"232-0500-044-0000","6207","Via Casitas","95608","3","3 (2 1)","1380","0.0230","1971","","No","","1","1","66500.00","66500.00","71300.00","10/14/12","08/02/13","","0"
"258-0440-011-0000","3816","Henderson","95608","4","2 (2 0)","1918","0.2010","2009","","Unknown","","119","119","419500.00","399950.00","390000.00","10/15/12","03/12/13","","0"
"282-0275-009-0000","4801","Arden","95608","3","2 (1 1)","1535","0.2460","1958","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","52","52","235000.00","210000.00","217000.00","10/17/12","03/01/13","","0"
"282-0245-002-0000","4704","Thor","95608","3","2 (2 0)","1448","0.2900","1957","","No","","2","2","175000.00","175000.00","202500.00","10/19/12","01/30/13","","0"
"282-0330-002-0000","2432","Via Camino","95608","3","3 (2 1)","1380","0.0230","1972","Updated/Remodeled","Yes","Kitchen 0-5YR","3","3","88000.00","88000.00","90000.00","10/22/12","02/19/13","","0"
"256-0121-007-0000","4801","Whitney","95608","4","3 (2 1)","2048","0.2700","1961","","Unknown","","118","118","285000.00","250000.00","244000.00","10/23/12","06/11/13","","0"
"236-0350-032-0000","6329","Hillrise","95608","3","2 (2 0)","1894","0.2600","1975","","No","","36","36","299900.00","279900.00","291000.00","11/07/12","01/31/13","","0"
"258-0053-006-0000","3821","Horton","95608","3","2 (2 0)","1084","0.2400","1948","","Unknown","","137","137","210000.00","200000.00","200000.00","09/27/12","08/29/13","","0"
"245-0251-009-0000","4035","Champlain","95608","4","2 (2 0)","2132","0.4200","1953","","Unknown","","47","47","277000.00","249300.00","241350.00","09/29/12","01/31/13","","0"
"282-0165-004-0000","2037","Mission","95608","3","2 (2 0)","1338","0.1610","1957","","Unknown","","95","95","270000.00","235000.00","225000.00","10/02/12","03/13/13","","0"
"260-0192-011-0000","3440","Marshall","95608","5","3 (3 0)","3190","0.5600","2007","","No","","0","0","400000.00","400000.00","350000.00","10/03/12","04/04/13","","0"
"289-0261-008-0000","5400","Alder Glen","95608","4","3 (2 1)","2544","0.3030","1968","","No","","29","29","549000.00","549000.00","500000.00","10/03/12","10/28/13","","0"
"256-0224-001-0000","5049","Bowman Oaks","95608","3","2 (2 0)","1296","0.2300","1960","Updated/Remodeled","Yes","Kitchen 6-10YR","120","120","219950.00","221000.00","221000.00","10/30/12","05/29/13","","0"
"230-0323-005-0000","4332","Virgusell","95608","4","3 (2 1)","2016","0.2570","1966","","No","","52","52","349900.00","335000.00","335000.00","10/31/12","02/27/13","","0"
"256-0054-005-0000","3725","Wingate","95608","3","2 (1 1)","1053","0.2800","1957","","Unknown","","11","14","154900.00","154900.00","166000.00","11/01/12","01/17/13","","0"
"229-0271-007-0000","5921","Marlin","95608","4","2 (2 0)","1344","0.1300","1961","","Unknown","","3","3","134500.00","134500.00","141000.00","11/02/12","01/30/13","","0"
"245-0042-001-0000","6252","Winding","95608","4","3 (2 1)","2298","0.2660","1963","Updated/Remodeled","Yes","Bath 6-10YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 6-10YR","72","72","292500.00","287000.00","287000.00","11/02/12","04/29/13","","0"
"260-0291-005-0000","6301","Grant","95608","3","2 (2 0)","1420","0.2500","1965","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 0-5YR","65","65","294000.00","261000.00","260000.00","11/02/12","01/31/13","","0"
"258-0142-038-000","5319","North","95608","4","2 (2 0)","1294","0.1560","1998","","Unknown","","11","11","160000.00","160000.00","185000.00","11/02/12","01/25/13","","0"
"282-0275-014-0000","4711","Arden","95608","3","2 (1 1)","1407","0.2440","1957","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","56","56","269900.00","266800.00","262000.00","11/02/12","02/22/13","","0"
"232-0374-005-0000","6424","Belgrove","95608","3","2 (2 0)","1284","0.1700","1962","Updated/Remodeled","Yes","Kitchen 11-15YR","9","9","140000.00","140000.00","139000.00","10/25/12","01/25/13","","0"
"283-0120-037-0000","5225","Vale","95608","3","2 (2 0)","2031","0.4000","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","7","7","309000.00","309000.00","312000.00","11/05/12","01/03/13","","0"
"232-0203-021-0000","5949","Beaumere","95608","3","2 (2 0)","1574","0.1300","1958","","Unknown","","72","72","210000.00","185000.00","173000.00","11/05/12","02/06/13","","0"
"230-0162-001-0000","5436","Winding","95608","2","1 (1 0)","958","0.4300","1952","","Unknown","","22","150","149000.00","149000.00","149000.00","11/06/12","01/24/13","","0"
"230-0423-006","5540","Kiva","95608","4","3 (2 1)","1931","0.2060","1966","Updated/Remodeled","Yes","Kitchen 0-5YR","9","9","259900.00","259900.00","259900.00","11/07/12","01/25/13","","0"
"232-0071-003-0000","5913","Ashworth","95608","3","2 (2 0)","1330","0.1700","1958","","Unknown","","0","0","120000.00","120000.00","151700.00","11/07/12","04/10/13","","0"
"232-0226-008-0000","6221","Templeton","95608","3","2 (2 0)","1363","0.2800","1958","Updated/Remodeled","Yes","Bath 6-10YR","109","109","220000.00","175000.00","182000.00","10/25/12","03/05/13","","0"
"260-0510-004-0000","3850","Venice","95608","4-5","4 (3 1)","4491","1.1850","","","Unknown","","101","101","1195000.00","1095000.00","950000.00","10/28/12","02/25/13","","0"
"230-0610-006-0001","5305","Manzanita","95608","2","1 (1 0)","843","0.0160","1972","","No","","0","0","35000.00","35000.00","43000.00","10/29/12","04/13/13","","0"
"283-0131-070-0000","5317","Moody","95608","4","3 (3 0)","3269","0.3600","1975","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","151","151","775000.00","745000.00","685000.00","10/30/12","04/29/13","","0"
"258-0040-045-0000","3708","Walnut","95608","1-3","2 (1 1)","1700","0.2400","","Fixer","Unknown","","30","30","165000.00","165000.00","136000.00","10/30/12","02/19/13","","0"
"232-0291-013-0000","6207","Brandon","95608","3","2 (2 0)","1160","0.1400","1958","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","17","17","215000.00","215000.00","206000.00","11/12/12","01/23/13","","0"
"271-0323-017","4738","Oakfield","95608","3","2 (2 0)","1804","0.2600","1960","","No","","0","0","215000.00","215000.00","230000.00","11/12/12","01/04/13","","0"
"236-0254-013-0000","4852","Samia","95608","3","3 (2 1)","2009","0.0710","2006","","No","","99","99","305000.00","289500.00","282000.00","11/14/12","03/29/13","","0"
"236-0054-005-0000","5905","Telesco","95608","3","3 (2 1)","1814","0.1400","1977","","Unknown","","28","28","218400.00","218400.00","217000.00","11/15/12","01/11/13","","0"
"229-0274-011-0000","5837","Sharps","95608","3","1 (1 0)","960","0.1200","1965","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","21","21","149000.00","150000.00","150000.00","11/15/12","02/20/13","","0"
"273-0211-077-0000","6125","Van Alstine","95608","3-4","3 (3 0)","2080","0.8000","1934","","Unknown","","130","130","849000.00","849000.00","790000.00","11/16/12","05/31/13","","0"
"273-0150-028-000","2928","Marco","95608","5-6","3 (3 0)","2518","0.3180","1968","","Unknown","","11","11","349200.00","349200.00","360000.00","11/16/12","03/28/13","","0"
"256-0370-007-0000","4718","Courtland","95608","3","3 (2 1)","1174","0.0430","1990","","No","","27","27","95000.00","115500.00","115500.00","10/31/12","05/13/13","","0"
"289-0262-002-0000","1707","Woodacre","95608","3-4","3 (2 1)","2465","0.3100","1961","","No","","9","9","495000.00","495000.00","495000.00","11/17/12","01/04/13","","0"
"273-0192-030-0000","2630","Riverpine","95608","3","3 (2 1)","2146","0.2050","1979","","Unknown","","22","22","259900.00","259900.00","270000.00","11/19/12","02/20/13","","0"
"283-0120-004-0000","5119","Vale","95608","4","3 (3 0)","1968","0.2310","1954","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","54","54","315000.00","315000.00","315000.00","11/16/12","02/25/13","","0"
"236-0203-007-0000","5112","Martin","95608","3","2 (2 0)","1550","0.2210","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","7","7","219900.00","219900.00","216500.00","11/19/12","01/11/13","","0"
"258-0021-014-0000","5540","Cypress","95608","4","3 (3 0)","2040","0.3580","","Updated/Remodeled","Yes","Kitchen 0-5YR","0","288","230000.00","230000.00","230000.00","11/20/12","01/07/13","","0"
"258-0021-017-0000","5616","Cypress","95608","3","1 (1 0)","1217","0.6970","1949","Fixer","No","","29","29","175000.00","175000.00","175000.00","11/08/12","05/16/13","","0"
"283-0271-017-0000","1805","Suffolk","95608","3-4","3 (2 1)","2299","0.1900","1962","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR","36","36","495000.00","499950.00","480000.00","11/08/12","02/15/13","","0"
"245-0052-005","4521","Stoney","95608","4","2 (2 0)","1613","","1965","Updated/Remodeled","Yes","Other-Rmks 0-5YR","12","12","225000.00","245000.00","250500.00","11/09/12","04/30/13","","0"
"283-0081-021-0000","2304","Gunn","95608","3","3 (2 1)","1884","0.2800","1991","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","67","67","319900.00","330900.00","331400.00","11/09/12","03/15/13","","0"
"236-0184-004","4731","Minaret","95608","3","2 (2 0)","1947","0.2410","1962","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","82","82","310000.00","299900.00","290000.00","11/12/12","03/04/13","","0"
"260-0440-001-0000","5900","Grant","95608","3","3 (2 1)","1350","0.0170","1974","Updated/Remodeled","Yes","Bath 6-10YR,Bed 6-10YR,Kitchen 6-10YR","13","13","79950.00","95000.00","95000.00","11/26/12","01/29/13","","0"
"273-0082-017-0000","3120","Wilkins","95608","3","2 (2 0)","1722","0.2330","1956","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","8","8","329000.00","329000.00","335000.00","11/28/12","01/22/13","","0"
"236-0345-004-0000","6508","Moraga","95608","3","3 (2 1)","1977","0.1600","1970","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","47","65","329900.00","329900.00","326000.00","11/29/12","02/15/13","","0"
"232-0341-017-0000","6349","Madison","95608","4","2 (2 0)","1573","0.1600","1962","","Unknown","","5","11","165000.00","165000.00","200000.00","11/29/12","05/23/13","","0"
"245-0140-061-0000","6329","Lincoln","95608","4","3 (3 0)","1996","0.2210","1994","","Unknown","","5","5","310000.00","310000.00","330000.00","11/29/12","01/03/13","","0"
"283-0182-001-0000","5243","Acorn","95608","3-4","2 (2 0)","1592","","1954","","No","","36","36","299950.00","299950.00","280000.00","11/29/12","02/13/13","","0"
"272-0080-006-0000","5724","Angelina","95608","4","3 (2 1)","2380","0.2800","2012","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","56","147","370000.00","360000.00","340000.00","12/03/12","02/15/13","","0"
"232-0470-040-0000","6078","Via Casitas","95608","3","3 (2 1)","1380","0.0220","1971","Fixer","Unknown","","15","15","82500.00","82500.00","91000.00","12/03/12","01/08/13","","0"
"230-0181-007-000","5408","Mustang","95608","4","3 (2 1)","2087","0.1960","1967","Updated/Remodeled","Yes","Other-Rmks 0-5YR","21","21","299900.00","299900.00","295000.00","12/06/12","02/21/13","","0"
"289-0361-010-0000","1207","Beard","95608","4-5","3 (3 0)","2098","0.1900","1961","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 0-5YR","9","9","535000.00","535000.00","550000.00","12/06/12","01/25/13","","0"
"282-0360-030-0000","4844","Thor","95608","4","3 (2 1)","2261","0.1700","1975","","No","","7","7","355900.00","355900.00","360000.00","12/06/12","01/24/13","","0"
"272-0220-019-0000","2701","Garfield","95608","3","2 (2 0)","1250","0.2300","1969","","No","","4","4","175000.00","175000.00","180000.00","12/07/12","01/18/13","","0"
"236-0321-075-0000","6250","Silverton","95608","4","3 (2 1)","1848","0.2620","1972","","Unknown","","17","17","259000.00","259000.00","270000.00","12/10/12","01/23/13","","0"
"236-0115-004-0000","6014","Cherrelyn","95608","3","2 (2 0)","1385","0.1870","1960","","Unknown","","11","11","182000.00","182000.00","187500.00","11/21/12","04/25/13","","0"
"272-0080-018-0000","3120","Colorado","95608","4-5","3 (3 0)","2400","0.2200","2012","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","31","31","339900.00","339900.00","328000.00","11/23/12","01/28/13","","0"
"232-0202-010-0000","5616","Sapunor","95608","3","2 (2 0)","1078","0.1400","1958","","Unknown","","11","39","130000.00","130000.00","150757.00","11/24/12","02/21/13","","0"
"247-0220-034-0000","4001","Sumner","95608","4","3 (2 1)","2393","0.5000","2002","","No","","23","23","319000.00","309900.00","307500.00","11/25/12","01/03/13","","0"
"283-0010-005-0005","5132","El Camino","95608","2","3 (2 1)","1395","","2009","","No","","17","17","174950.00","174950.00","174950.00","11/20/12","01/24/13","","0"
"289-0422-013-0000","4809","Fair Oaks","95608","2-3","2 (2 0)","2306","0.5300","1951","Updated/Remodeled","Yes","Kitchen 6-10YR","82","82","465000.00","429000.00","421000.00","11/26/12","03/29/13","","0"
"232-0253-018-0000","5413","Carden","95608","3","2 (1 1)","1082","0.1800","1962","Updated/Remodeled","Yes","Bath 6-10YR,Kitchen 6-10YR","43","43","232000.00","200000.00","215000.00","12/11/12","02/28/13","","0"
"230-0660-005-0000","5493","Wildflower","95608","4","2 (2 0)","1914","0.2100","1976","","No","","29","54","275000.00","250000.00","263000.00","12/11/12","02/20/13","","0"
"289-0510-005-000","5205","Marimoore","95608","3","3 (3 0)","2069","0.1500","1973","","Unknown","","1","1","425000.00","425000.00","425000.00","12/11/12","01/22/13","","0"
"283-0113-001-0000","6320","Rio Bonito","95608","3","3 (3 0)","1885","0.9500","1952","","No","","260","260","900000.00","900000.00","810000.00","12/12/12","09/26/13","","0"
"272-0080-019-0000","3116","Colorado","95608","3","1 (1 0)","900","0.1000","1948","Updated/Remodeled","Yes","Bath 0-5YR,Kitchen 0-5YR","40","40","130000.00","135000.00","127000.00","12/14/12","03/11/13","","0"
"272-0290-032-0000","2522","Lillian","95608","3","2 (2 0)","1267","0.2700","1950","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR","30","30","259000.00","249000.00","249000.00","12/19/12","03/01/13","","0"
"230-0382-026-0000","5351","Ridgefield","95608","3","3 (2 1)","2000","0.1700","1985","","No","","5","5","259000.00","259500.00","259500.00","12/19/12","03/18/13","","0"
"272-0070-040-0000","3135","Whitewood","95608","2","3 (2 1)","1546","0.3600","1985","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","9","9","200000.00","210000.00","210000.00","12/20/12","04/03/13","","0"
"230-0115-005-0000","4760","Hixon","95608","3","3 (2 1)","1839","0.3150","1961","Updated/Remodeled","Yes","Bath 0-5YR,Bed 0-5YR,Kitchen 0-5YR,Other-Rmks 0-5YR","20","20","299900.00","299900.00","299000.00","12/14/12","01/15/13","","0"
