"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"289-0422-018-0000","1585","Barnett","95608","3","3 (2 1)","2028","0.2200","1966","","","","255","255","449000.00","399000.00","375000.00","07/01/10","03/24/11","","0"
"289-0560-022-0000","1301","Kingsford","95608","3","3 (2 1)","2905","0.3740","1983","","","","330","330","729900.00","549900.00","520000.00","06/15/10","08/31/11","","0"
"232-0530-048-0000","6021","Casa Alegre","95608","2","3 (2 1)","1166","0.0190","1973","","","","206","206","89000.00","74000.00","78000.00","06/11/10","01/24/11","","0"
"272-0121-031-0000","3081","Stanton","95608","3","2 (2 0)","1360","0.2300","1956","","","","186","186","190000.00","159900.00","154000.00","06/10/10","04/15/11","","0"
"258-0272-034-0000","5120","Infinity","95608","4","3 (2 1)","2985","0.2000","2005","","","","236","236","425000.00","399000.00","348000.00","05/19/10","02/24/11","","0"
"260-0100-002-0000","3633","Garden","95608","4","3 (2 1)","2074","0.3800","1948","","","","229","229","299000.00","249000.00","235000.00","05/18/10","03/18/11","","0"
"283-0010-005-0010","5132","El Camino","95608","2","3 (2 1)","1428","","2010","","","","280","280","184990.00","179990.00","168490.00","05/05/10","03/21/11","","0"
"236-0091-006","4701","Crestview","95608","3","2 (2 0)","1420","0.2810","1959","Fixer","","","307","489","249000.00","239000.00","210000.00","04/17/10","05/11/11","","0"
"245-222-12-00","6440","Lincoln","95608","3","2 (2 0)","2268","0.8815","","Updated/Remodeled","Yes","","339","339","459000.00","389000.00","395000.00","04/13/10","04/30/11","","0"
"232-0490-005-0000","6104","Via Casitas","95608","3","3 (2 1)","1380","0.0240","1971","","","","292","292","117000.00","95000.00","87500.00","04/12/10","02/28/11","","0"
"260-0071-017-0000","3930","La Honda","95608","3","2 (2 0)","1695","0.2300","1969","","","","348","348","259000.00","235000.00","240000.00","03/31/10","04/21/11","","0"
"258-0150-055-0000","5524","Whitney","95608","4","2 (2 0)","1727","0.2510","1953","Updated/Remodeled","Yes","","472","472","229000.00","129000.00","124000.00","03/21/10","08/05/11","","0"
"256-0122-020-0000","3513","Comstock","95608","3","2 (2 0)","1800","0.2400","1956","","","","261","261","219000.00","187000.00","183000.00","03/09/10","02/25/11","","0"
"229-0255-005-0000","5818","Woodleigh","95608","4","2 (2 0)","1344","0.1500","1961","","","","284","284","135000.00","129000.00","129000.00","02/27/10","03/01/11","","0"
"232-0283-025-0000","6201","Coyle","95608","3","1 (1 0)","1371","0.1500","1961","","","","307","307","189999.00","120000.00","120000.00","03/01/10","03/31/11","","0"
"272-0313-008-0000","2526","El Tonas","95608","3","2 (2 0)","1362","0.2300","1956","","","","208","208","245000.00","159900.00","171000.00","02/19/10","01/13/11","","0"
"245-0272-010-0000","4216","Lingrove","95608","3","2 (2 0)","1274","0.2400","1963","","","","376","376","245000.00","150000.00","150000.00","01/20/10","03/25/11","","0"
"245-0253-004-0000","8412","Gaylor","95608","3-4","2 (2 0)","2003","0.2300","1978","","","","133","133","310000.00","299000.00","290000.00","07/01/10","01/05/11","","0"
"232-0225-001-0000","5461","Earnell","95608","3","2 (2 0)","1078","0.1300","1958","Updated/Remodeled","Yes","","415","415","159000.00","119000.00","117000.00","07/21/10","09/29/11","","0"
"258-0143-023-0000","3353","Arya","95608","4","3 (3 0)","2732","0.1160","2007","","","","233","233","349950.00","319850.00","317000.00","07/23/10","04/26/11","","0"
"289-0353-008-000","1318","McClaren","95608","5-6","3 (3 0)","2825","0.2500","1990","Updated/Remodeled","Yes","","120","163","559900.00","559000.00","540000.00","07/27/10","01/12/11","","0"
"283-0171-004-0000","2040","Claremont","95608","4","2 (2 0)","2238","0.4000","1962","","","","146","146","579000.00","475000.00","440000.00","07/28/10","01/21/11","","0"
"230-0144-003-0000","4700","Cameron Ranch","95608","5","3 (3 0)","2664","0.3090","1972","","","","505","505","300000.00","260000.00","230000.00","06/30/10","12/16/11","","0"
"272-0290-068-0000","2536","Gabriel","95608","3","2 (2 0)","1373","","1986","","","","138","138","215900.00","164900.00","165000.00","07/07/10","04/27/11","","0"
"247-0172-003-0000","6705","LAKEVIEW","95608","5-6","5 (4 1)","4200","1.0600","2003","","","","449","449","995000.00","995000.00","810000.00","07/09/10","10/25/11","","0"
"247-0032-018-0000","4550","Fairlane","95608","3","3 (3 0)","2111","0.3300","1964","","","","6","7","349999.00","375000.00","350000.00","07/09/10","02/28/11","","0"
"232-0226-004-0000","6232","Wildomar","95608","3","1 (1 0)","1040","0.1900","1958","Updated/Remodeled","Yes","","459","459","175000.00","110000.00","110000.00","07/11/10","10/24/11","","0"
"232-0420-017-0000","5932","Via Casitas","95608","3","3 (2 1)","1380","0.0230","1971","","","","153","153","86625.00","71625.00","60000.00","07/28/10","01/26/11","","0"
"230-0421-008-0000","4842","Lola","95608","4","3 (2 1)","2082","0.2770","1966","","","","54","54","325000.00","299000.00","295000.00","08/02/10","01/13/11","","0"
"271-0062-004-0000","3117","Root","95608","3","1 (1 0)","1027","0.2500","1954","Updated/Remodeled","Yes","","42","172","220000.00","150000.00","150000.00","08/02/10","01/24/11","","0"
"260-0173-004","3533","Lani","95608","3","3 (3 0)","2202","0.2300","1956","","","","199","199","320000.00","245000.00","245000.00","08/03/10","04/05/11","","0"
"283-0010-005-0013","5132","El Camino","95608","2","3 (2 1)","1428","","2010","","","","69","69","174990.00","169990.00","162525.00","08/05/10","01/14/11","","0"
"258-0440-012-0000","3820","Henderson","95608","3","2 (2 0)","1618","0.1700","2009","","","","180","539","360000.00","339000.00","330000.00","08/06/10","03/08/11","","0"
"230-0112-015-0000","5308","Adelaide","95608","4","3 (2 1)","1894","0.2400","1961","Updated/Remodeled","Yes","","158","158","339950.00","309950.00","290000.00","08/06/10","02/05/11","","0"
"232-0242-001","6310","Templeton","95608","3","1 (1 0)","936","0.1600","1958","Updated/Remodeled","Yes","","200","200","160000.00","110000.00","115000.00","08/09/10","03/25/11","","0"
"258-0283-002-0000","3900","Maudray","95608","3","2 (2 0)","1592","0.3300","1966","","","","75","75","275000.00","249950.00","244300.00","09/14/10","01/07/11","","0"
"230-0850-009-0000","5439","Milgray","95608","4","2 (2 0)","2323","0.1960","1988","","","","72","72","239000.00","249000.00","250500.00","08/10/10","01/28/11","","0"
"245-0304-009-0000","5904","Adana","95608","3","2 (2 0)","1374","0.1540","1984","Updated/Remodeled","Yes","","147","147","249900.00","229000.00","227150.00","08/10/10","01/31/11","","0"
"236-0243-004-0000","6254","Saint James","95608","3","2 (2 0)","1539","0.2240","1963","Updated/Remodeled","Yes","","132","132","250000.00","249000.00","234000.00","08/13/10","01/27/11","","0"
"273-0013-012-0000","6129","STANLEY","95608","3","1 (1 0)","893","0.2480","1955","","","","187","187","179950.00","110000.00","96000.00","08/13/10","03/10/11","","0"
"258-0440-006-0000","5560","Ryan","95608","4","2 (2 0)","2300","0.2445","","","","","197","197","455000.00","455000.00","440000.00","08/17/10","04/06/11","","0"
"256-0052-003-0000","4832","Salem","95608","3","2 (1 1)","1485","0.2400","1957","","","","243","243","229000.00","150000.00","155000.00","10/20/09","01/07/11","","0"
"258-0370-022-0000","5105","Appleton","95608","3-4","2 (2 0)","1670","0.2940","1979","","","","87","87","199900.00","169900.00","166000.00","08/17/10","02/04/11","","0"
"283-0293-020-0000","2151","Hillcrest","95608","3","3 (2 1)","2279","0.6500","1960","","","","169","169","460000.00","395000.00","360000.00","08/19/10","02/28/11","","0"
"236-0312-006-0000","6357","Meadowvista","95608","4","3 (2 1)","1878","0.1520","1970","Updated/Remodeled","Yes","","115","115","240000.00","224900.00","210000.00","08/19/10","01/18/11","","0"
"271-0034-003-0000","3130","Root","95608","3","2 (1 1)","1673","0.4300","1954","","","","159","159","339000.00","245000.00","245000.00","08/20/10","02/28/11","","0"
"236-0092-005","4752","Crestview","95608","4","3 (3 0)","1679","0.2430","1958","","","","134","134","229000.00","219000.00","180000.00","09/02/10","02/02/11","","0"
"289-0580-004-0000","5031","Jardin","95608","5","5 (4 1)","5384","1.0000","1992","","","","141","141","1595000.00","1595000.00","1466875.00","08/23/10","03/31/11","","0"
"256-0284-032-0000","3909","Ballard","95608","4","3 (2 1)","1830","0.2500","1967","","","","98","98","336000.00","224900.00","240000.00","09/03/10","02/17/11","","0"
"258-0130-074-0000","5242","Whitney","95608","3","2 (2 0)","1108","0.1890","1987","Updated/Remodeled","Yes","","168","168","180000.00","174950.00","174950.00","09/03/10","03/31/11","","0"
"260-0321-070-0000","6144","Sutter","95608","5","3 (3 0)","2996","0.2480","2004","","","","265","265","349000.00","375000.00","360000.00","09/03/10","05/27/11","","0"
"273-0311-018-0000","6100","Landis","95608","3","1 (1 0)","1330","0.4900","1956","","","","79","245","168300.00","151900.00","145000.00","09/04/10","01/25/11","","0"
"258-0360-040-0000","5413","Nyoda","95608","3","3 (2 1)","1859","0.1700","1985","","","","113","113","291200.00","209900.00","212000.00","09/07/10","02/25/11","","0"
"232-0213-001-0000","6116","Marwick","95608","3","2 (2 0)","1078","0.1200","1958","Updated/Remodeled","Yes","","61","61","184900.00","167000.00","165000.00","08/25/10","01/28/11","","0"
"292-0301-013-0000","1233","Macaulay","95608","4","3 (2 1)","3500","0.3300","1965","","","","96","96","649000.00","619000.00","590000.00","08/26/10","02/14/11","","0"
"260-0360-056-0000","6241","Grant","95608","2","1 (1 0)","864","0.2130","1945","","","","62","82","159900.00","149900.00","94500.00","08/26/10","01/10/11","","0"
"292-0392-002-0000","981","Sand Bar","95608","3","2 (2 0)","1630","0.2000","1972","Updated/Remodeled","Yes","","96","96","385000.00","365000.00","334000.00","09/01/10","01/14/11","","0"
"232-0450-007-000","5913","Via Casitas","95608","2","2 (1 1)","972","0.0160","1971","","","","179","179","74900.00","62500.00","62500.00","09/02/10","03/04/11","","0"
"230-0323-002-0000","4306","Virgusell","95608","3","3 (2 1)","2007","0.2720","1965","","","","181","181","349950.00","315000.00","293000.00","09/21/10","05/06/11","","0"
"282-0072-010-0000","4937","Melvin","95608","3","2 (1 1)","1406","0.2310","1955","Updated/Remodeled","Yes","","118","118","199000.00","135000.00","139000.00","09/24/10","05/06/11","","0"
"260-0163-040-0000","3431","California","95608","3","2 (2 0)","1716","0.4800","1980","","","","66","66","269000.00","269000.00","269100.00","09/10/10","01/12/11","","0"
"232-0480-010-0000","6005","Via Casitas","95608","3","3 (2 1)","1380","0.0240","1971","","","","128","128","113300.00","108000.00","108500.00","09/14/10","04/04/11","","0"
"282-0053-009-0000","2311","Mission","95608","3","2 (2 0)","1188","0.2760","1955","","","","75","75","176550.00","125000.00","125000.00","10/13/10","01/05/11","","0"
"236-0143-022-0000","5320","Flagstone","95608","3-4","2 (2 0)","1978","0.1970","1960","Updated/Remodeled","Yes","","40","65","239900.00","219900.00","217500.00","10/14/10","01/12/11","","0"
"272-0070-097-0000","3132","Garfield","95608","2-3","2 (2 0)","1332","0.2670","1980","","","","137","137","189900.00","165500.00","165500.00","09/13/10","02/22/11","","0"
"258-0080-033-0000","3706","Bella Cruz","95608","3","3 (2 1)","2404","0.1560","2006","","","","110","251","339000.00","279000.00","279000.00","09/16/10","02/02/11","","0"
"272-0011-046-0000","5112","North","95608","3","3 (3 0)","2186","0.2090","1959","","","","209","209","260000.00","199000.00","180000.00","09/16/10","05/03/11","","0"
"282-0380-001-0000","4949","Thor","95608","3","2 (2 0)","1785","0.2000","1978","","","","145","304","259900.00","225000.00","210000.00","09/21/10","04/25/11","","0"
"260-0331-030-0017","7032","Fair Oaks","95608","2","2 (1 1)","1046","","1974","Updated/Remodeled","Yes","","139","139","64900.00","60000.00","60000.00","09/21/10","03/21/11","","0"
"245-0054-003-0000","6108","Slate","95608","3","2 (2 0)","2039","0.2530","1959","Updated/Remodeled","Yes","","157","157","299000.00","269900.00","257750.00","09/21/10","04/08/11","","0"
"283-0213-016-0000","1856","Byers","95608","3","2 (2 0)","1134","0.3250","1957","","","","130","130","249000.00","199000.00","170000.00","09/27/10","02/28/11","","0"
"258-0360-038-0000","5401","Nyoda","95608","3","2 (2 0)","1380","0.1550","1983","Updated/Remodeled","Yes","","336","336","209000.00","180000.00","183000.00","09/25/10","09/09/11","","0"
"283-0010-005-0014","5132","El Camino","95608","2","3 (2 1)","1410","","2010","","","","73","73","164990.00","164990.00","164000.00","09/27/10","01/27/11","","0"
"260-1650-250-0000","3438","California ave","95608","5","2 (2 0)","2100","0.2200","","","","","304","304","231000.00","165000.00","142000.00","09/27/10","09/16/11","","0"
"260-0331-030-0024","7032","Fair Oaks","95608","3","3 (2 1)","1245","","1974","","","","215","215","81900.00","65500.00","62199.00","10/01/10","08/25/11","","0"
"230-0402-005-0000","4139","Pueblo","95608","3","2 (2 0)","1344","0.2550","1961","","","","123","282","239000.00","179000.00","175000.00","09/30/10","03/24/11","","0"
"236-0111-018-0000","6037","Cherrelyn","95608","3-4","2 (2 0)","1758","0.2170","1959","Updated/Remodeled","Yes","","44","188","199000.00","194900.00","189000.00","10/02/10","01/14/11","","0"
"272-0220-045-0000","5433","Braninburg","95608","4","3 (3 0)","2625","0.2060","1989","Updated/Remodeled","Yes","","122","122","470000.00","442000.00","420000.00","10/04/10","03/22/11","","0"
"245-0222-018-0000","6453","Miles","95608","3","2 (2 0)","1008","0.2500","1958","Updated/Remodeled","Yes","","268","268","159900.00","148814.00","148814.00","09/28/10","07/29/11","","0"
"282-0291-010-0000","2113","Bircher","95608","3","2 (2 0)","1404","0.2300","1959","","","","133","133","237000.00","184900.00","190000.00","10/04/10","05/13/11","","0"
"271-0132-010-0000","2937","Root","95608","4","2 (2 0)","1790","0.2500","1961","","","","199","199","230000.00","215000.00","210000.00","10/05/10","06/03/11","","0"
"232-0292-011-0000","6216","Wildomar","95608","3","2 (2 0)","1200","0.1600","1958","Updated/Remodeled","Yes","","187","187","169000.00","154900.00","150000.00","10/06/10","05/15/11","","0"
"232-0381-013-0000","6501","Rexford","95608","4","2 (2 0)","1580","0.1700","1962","","","","74","74","175000.00","139400.00","130000.00","10/08/10","01/18/11","","0"
"232-0480-020-0000","6017","Via Casitas","95608","2","3 (2 1)","1166","0.0210","1971","","","","41","41","84900.00","84900.00","84900.00","10/08/10","03/09/11","","0"
"232-0201-045-0000","5528","Manzanita","95608","4","2 (2 0)","1223","0.1600","1966","","","","68","68","149000.00","144000.00","142000.00","11/08/10","03/17/11","","0"
"232-0201-039-0000","5541","Sapunor","95608","3","2 (2 0)","1120","0.1500","1958","","","","139","139","159900.00","129900.00","125000.00","10/09/10","04/18/11","","0"
"256-0114-008-0000","3600","Winston","95608","3","2 (1 1)","1053","0.2300","1956","","","","82","82","155000.00","149000.00","154000.00","10/13/10","01/27/11","","0"
"272-0313-004-0000","2542","El Tonas","95608","5","2 (2 0)","2130","0.2180","1956","","","","10","10","119000.00","119000.00","159000.00","10/25/10","02/10/11","","0"
"283-0010-005-0011","5132","El Camino","95608","2","3 (2 1)","1410","","2010","","","","48","48","167990.00","167990.00","166000.00","10/26/10","02/09/11","","0"
"282-0292-021-0000","2114","Bircher","95608","3","2 (2 0)","1255","0.2320","1959","","","","108","109","206510.00","174900.00","174900.00","10/13/10","03/22/11","","0"
"273-0132-027","6101","Palm","95608","1","1 (1 0)","544","0.5400","1952","","","","2","2","95000.00","95000.00","115000.00","10/15/10","03/30/11","","0"
"258-0440-008-0000","3804","Henderson","95608","4","2 (2 0)","2100","0.1817","","","","","380","380","439000.00","429000.00","415000.00","10/15/10","12/01/11","","0"
"271-0263-009-0000","5041","Westmont","95608","3","2 (2 0)","1644","0.2580","1953","","","","101","190","230000.00","209000.00","215000.00","10/15/10","02/25/11","","0"
"289-0150-022-0000","4755","Fair Oaks","95608","3-4","3 (3 0)","2610","0.2520","1983","","","","56","56","478400.00","439900.00","430000.00","10/18/10","01/19/11","","0"
"240-0370-020-0000","4811","Cypress","95608","4","3 (3 0)","3099","0.6800","1965","","","","105","186","425000.00","355000.00","335000.00","10/18/10","02/14/11","","0"
"258-0123-031-0000","3509","Jay Jay","95608","5","3 (3 0)","3252","0.3220","2006","","","","89","89","395000.00","350000.00","365000.00","10/17/10","03/04/11","","0"
"260-0100-029-0000","3660","Garden","95608","3","2 (2 0)","1408","0.3600","1948","","","","108","108","170000.00","145990.00","137999.00","10/26/10","05/17/11","","0"
"236-0281-049-0000","6046","Jeremy","95608","3","2 (2 0)","1745","0.1490","1982","","","","5","5","228888.00","228888.00","228888.00","10/27/10","02/04/11","","0"
"245-0240-011-0000","4017","Marshall","95608","3","1 (1 0)","1166","0.2600","1955","","","","65","457","215250.00","194900.00","180000.00","11/10/10","02/24/11","","0"
"272-0230-025-0000","5629","Kenneth","95608","3","2 (2 0)","1778","0.4300","1950","","","","35","160","249900.00","249900.00","168000.00","11/10/10","01/13/11","","0"
"230-0401-006-0000","5240","Locust","95608","3","2 (2 0)","1369","0.2310","1961","Updated/Remodeled","Yes","","112","112","235000.00","222500.00","227000.00","11/10/10","06/24/11","","0"
"258-0262-012-0000","3967","Becky","95608","4","2 (2 0)","1526","0.1990","1964","Updated/Remodeled","Yes","","55","55","199900.00","194900.00","194000.00","11/11/10","02/23/11","","0"
"245-0200-024-0000","6300","Lincoln","95608","3","2 (2 0)","1292","0.3200","1996","","","","82","139","147900.00","129900.00","115000.00","10/22/10","02/24/11","","0"
"273-0150-002","2936","California","95608","2","1 (1 0)","638","0.8800","1945","","","","76","202","257000.00","225000.00","205000.00","10/27/10","02/07/11","","0"
"232-0253-007-0000","5329","Hesper","95608","3","2 (1 1)","1352","0.1500","1962","Updated/Remodeled","Yes","","127","127","174900.00","159000.00","159000.00","10/28/10","05/12/11","","0"
"236-0022-008-0000","5316","Sonora","95608","3","2 (2 0)","1175","0.3140","1957","","","","118","118","169000.00","159000.00","149000.00","10/29/10","03/17/11","","0"
"258-0060-030-0000","5704","Gibbons","95608","3","2 (2 0)","1413","0.1580","1996","","","","120","120","205000.00","188000.00","188000.00","10/28/10","04/13/11","","0"
"272-0011-009-0000","5212","North","95608","6","5 (5 0)","2832","0.2610","1962","","","","81","81","249900.00","229900.00","234900.00","10/29/10","03/08/11","","0"
"282-0073-009-0000","4920","Melvin","95608","3","2 (1 1)","962","0.2310","1955","Updated/Remodeled","Yes","","127","127","199000.00","179900.00","164950.00","11/01/10","05/27/11","","0"
"236-0221-009-0000","5351","Greeley","95608","3","2 (2 0)","1634","0.2900","1961","Updated/Remodeled","Yes","","36","113","245000.00","215000.00","206000.00","11/03/10","01/04/11","","0"
"258-0072-012-0000","5621","Engle","95608","3","1 (1 0)","967","0.2400","1954","","","","95","220","140000.00","109000.00","107500.00","11/04/10","03/10/11","","0"
"258-0350-034-0000","4030","Knoll Top","95608","3","2 (2 0)","1323","0.0310","1972","","","","51","51","90000.00","90000.00","90000.00","11/22/10","01/31/11","","0"
"232-0373-014","6401","Belgrove","95608","3","2 (2 0)","1456","0.2000","1962","","","","70","70","192000.00","156000.00","140000.00","11/06/10","01/28/11","","0"
"283-0070-019-0000","5106","Melvin","95608","3","2 (2 0)","1339","0.2250","1957","","","","134","134","199900.00","139920.00","135450.00","11/08/10","04/22/11","","0"
"245-0200-073-0000","6314","Lincoln","95608","3","2 (2 0)","1300","0.2680","1958","Updated/Remodeled","Yes","","59","59","188500.00","175000.00","173500.00","11/13/10","02/18/11","","0"
"232-0082-010-0000","5434","Woodleigh","95608","3","1 (1 0)","1040","0.2100","1958","Updated/Remodeled","Yes","","52","52","144900.00","144900.00","95550.00","11/16/10","01/20/11","","0"
"230-0382-032-0000","5301","Ridgefield","95608","3","2 (2 0)","1336","0.2320","1960","Updated/Remodeled","Yes","","19","19","225000.00","225000.00","225000.00","11/12/10","02/04/11","","0"
"283-0102-001-0000","2256","Van Ufford","95608","3","1 (1 0)","1420","0.4000","1951","Updated/Remodeled","Yes","","20","20","159900.00","159900.00","168000.00","11/12/10","01/06/11","","0"
"260-0120-021","3637","Marshall","95608","3","2 (1 1)","2049","0.9260","1946","Fixer","","","59","59","369900.00","299000.00","299000.00","11/12/10","03/17/11","","0"
"289-0261-002-0000","5415","Arden","95608","4","3 (3 0)","2100","0.2600","1974","Updated/Remodeled","Yes","","175","175","459000.00","399900.00","390000.00","11/12/10","07/20/11","","0"
"258-0143-012-0000","3305","Arya","95608","4","3 (2 1)","2635","0.0890","2010","","","","105","105","289900.00","279900.00","260000.00","11/15/10","03/24/11","","0"
"258-0143-013-0000","3309","Arya","95608","3","2 (2 0)","1450","0.0890","2010","","","","108","108","219900.00","219900.00","215000.00","11/12/10","04/08/11","","0"
"258-0143-014-0000","3313","Arya","95608","3","2 (2 0)","1450","0.0890","2010","","","","206","298","219900.00","199000.00","195000.00","11/15/10","07/14/11","","0"
"258-0143-018-0000","3329","Arya","95608","3","2 (2 0)","1450","0.0890","2010","","","","24","24","199900.00","199900.00","199900.00","11/12/10","02/23/11","","0"
"258-0143-019-0000","3333","Arya","95608","4","3 (2 1)","2635","0.0870","2010","","","","298","298","289900.00","269000.00","260000.00","11/15/10","10/26/11","","0"
"272-0210-078-0000","2756","Julie Ann","95608","4","2 (2 0)","1743","0.1800","1993","","","","6","6","269000.00","269000.00","286000.00","11/27/10","01/21/11","","0"
"232-0450-011-0000","5921","Via Casitas","95608","3","3 (2 1)","1380","0.0230","1971","","","","56","56","94000.00","84000.00","88200.00","11/15/10","02/01/11","","0"
"289-0433-028-0000","5120","Keane","95608","5","5 (4 1)","3900","0.4160","1978","","","","248","248","1199000.00","999000.00","983710.00","11/17/10","09/22/11","","0"
"230-0273-011-0000","4848","Alexon","95608","3-4","3 (2 1)","1979","0.2020","1962","Updated/Remodeled","Yes","","127","222","295000.00","250000.00","245000.00","11/29/10","05/20/11","","0"
"271-0101-060-0000","4926","Robertson","95608","3","2 (2 0)","2000","0.3490","1949","","","","184","184","251900.00","183000.00","171019.00","11/17/10","06/22/11","","0"
"236-0142-026-0000","5333","Agate","95608","3","2 (2 0)","1120","0.2080","1960","Updated/Remodeled","Yes","","79","79","159000.00","131000.00","131000.00","11/17/10","03/18/11","","0"
"232-0212-007-0000","5461","Edgerly","95608","3","2 (2 0)","1406","0.1500","1958","","","","99","99","179900.00","149900.00","145000.00","11/18/10","04/22/11","","0"
"245-0091-008-0000","4349","Jan","95608","4","2 (2 0)","1688","0.2440","1962","Updated/Remodeled","Yes","","91","91","299950.00","289950.00","278000.00","11/18/10","03/15/11","","0"
"258-0053-007-0000","3819","Horton","95608","3","1 (1 0)","1061","0.2400","1954","Updated/Remodeled","Yes","","54","152","179950.00","179950.00","188000.00","11/20/10","02/23/11","","0"
"283-0070-074-0000","5179","Boyd","95608","3","2 (2 0)","1694","0.1820","1979","Updated/Remodeled","Yes","","45","45","280000.00","252000.00","231300.00","11/20/10","03/02/11","","0"
"283-0480-014-0000","88","Covered Bridge (on the river)","95608","3","2 (2 0)","2517","0.3700","1979","","","","82","82","1195000.00","1195000.00","1000000.00","11/29/10","03/18/11","","0"
"245-0190-056-0000","4145","California","95608","2","3 (2 1)","1818","0.1110","1985","","","","63","174","179900.00","120000.00","110898.00","11/22/10","03/11/11","","0"
"271-0294-002-0000","4836","Hazelwood","95608","4","3 (3 0)","2038","0.2300","1965","Updated/Remodeled","Yes","","133","133","259000.00","159000.00","155000.00","12/15/10","05/20/11","","0"
"283-0362-026-0000","5642","Frontier","95608","3","3 (3 0)","1796","0.3300","1962","Updated/Remodeled","Yes","","93","93","249900.00","249900.00","240000.00","11/22/10","02/24/11","","0"
"260-0241-011-0000","3500","Altamont","95608","5","4 (4 0)","2341","0.4200","1956","","","","20","20","499900.00","499900.00","510000.00","11/23/10","01/26/11","","0"
"273-0081-026-0000","3136","California","95608","4","4 (3 1)","3190","0.2590","2007","","","","27","27","349900.00","349900.00","330000.00","11/23/10","01/20/11","","0"
"260-0152-001-0000","7300","Nob Hill","95608","3","2 (2 0)","1711","0.2300","1967","","","","175","175","289000.00","249000.00","250000.00","11/26/10","07/27/11","","0"
"232-0500-025-0000","6155","Via Casitas","95608","2","1 (1 0)","961","0.0290","1971","Updated/Remodeled","Yes","","8","8","78000.00","78000.00","81000.00","12/08/10","02/28/11","","0"
"232-0204-007-0000","5517","Sapunor","95608","3","2 (2 0)","1078","0.1600","1958","Updated/Remodeled","Yes","","83","83","142900.00","129900.00","127000.00","12/08/10","03/18/11","","0"
"247-0272-020-0000","4005","Cobblestone","95608","3","3 (2 1)","1795","0.0900","2006","","","","58","58","190000.00","199900.00","190000.00","12/08/10","03/23/11","","0"
"247-0210-063-0000","6936","Lincoln","95608","3","2 (2 0)","1853","0.2200","1978","Updated/Remodeled","Yes","","22","22","279900.00","279900.00","275000.00","12/09/10","02/04/11","","0"
"271-0313-050-000","4922","North","95608","2","1 (1 0)","748","0.3400","","Updated/Remodeled","Yes","","50","50","158900.00","144864.00","144000.00","11/29/10","03/16/11","","0"
"271-0292-016-0000","2600","Greenfield","95608","4","2 (2 0)","1452","0.2300","1954","","","","11","44","195000.00","195000.00","195000.00","12/02/10","01/10/11","","0"
"258-0060-004-0000","5800","Gibbons","95608","3","2 (2 0)","1030","0.5100","1945","Updated/Remodeled","Yes","","32","121","174900.00","174900.00","170000.00","12/03/10","02/25/11","","0"
"247-0200-014-0000","7012","Trabert","95608","2","1 (1 0)","1600","0.3700","1925","Updated/Remodeled","Yes","","10","10","239000.00","239000.00","239000.00","12/03/10","02/10/11","","0"
"271-0090-066-0000","4808","Robertson","95608","3","2 (2 0)","1644","0.1560","1984","","","","239","239","199000.00","199000.00","190000.00","12/06/10","08/26/11","","0"
