"APN","Address - Street Number","Address - Street Name","Address - Zip Code","Bedrooms","Bathrooms","MTRO Square Footage","Lot Size - Acres","Year Built","Property Condition","Remodeled/Updated","Remodeled/Updated Desc","DOM","CDOM","Original Price","List Price","Close Price","On Market Date","Close Date","Multiple Offers","Number of Offers"
"260-0332-016-0000","6049","Holeton","95608","3-5","3 (2 1)","2700","0.4000","1956","","","","110","110","585000.00","575000.00","571946.00","09/23/04","02/28/05","","0"
"258-0272-028-0000","5142","Walnut Place","95608","3","2 (2 0)","1763","0.1600","1989","","","","89","89","435000.00","419500.00","400000.00","09/22/04","01/21/05","","0"
"289-0263-001-0000","5441","Arden","95608","3","2 (2 0)","1667","0.2600","1963","","","","70","70","519000.00","479900.00","475000.00","10/08/04","01/31/05","","0"
"260-0163-044-0000","6129","LANDIS","95608","4","3 (3 0)","2450","0.3400","1948","","","","119","119","519000.00","499000.00","465000.00","10/12/04","02/28/05","","0"
"271-0295-006-0000","4853","Hazelwood","95608","4","2 (2 0)","1759","0.2320","1954","","","","116","116","392000.00","365500.00","372000.00","10/14/04","03/18/05","","0"
"232-0530-014-0000","5971","Casa Alegre","95608","2","2 (2 0)","1054","0.0330","1973","","","","51","51","215000.00","215000.00","215000.00","10/12/04","01/19/05","","0"
"271-0061-004-0000","3117","Murchison","95608","3","2 (1 1)","1261","0.2500","1954","","","","11","11","345000.00","345000.00","350000.00","10/17/04","01/03/05","","0"
"232-0072-020-0000","5961","Ellerslee","95608","3","2 (2 0)","1242","0.2300","1958","","","","5","5","335000.00","335000.00","335000.00","10/19/04","01/07/05","","0"
"245-0121-006-0000","4507","Mapel","95608","5","5 (4 1)","6220","0.8600","1989","","","","181","181","1449900.00","1275000.00","1275000.00","10/22/04","06/30/05","","0"
"245-0052-026-0000","5940","Ranger","95608","3","2 (2 0)","1832","0.2100","1972","","","","46","46","389000.00","369995.00","355000.00","10/23/04","01/05/05","","0"
"272-0210-076-0000","2743","Julie Ann","95608","4","3 (2 1)","2200","0.1985","1992","","","","118","118","489950.00","489950.00","490000.00","08/11/04","01/11/05","","0"
"245-0303-027-0000","5985","Adana","95608","3","2 (2 0)","1625","0.1800","1982","","","","19","19","379900.00","379900.00","386000.00","10/26/04","01/10/05","","0"
"260-0420-016-0000","6819","Sutter","95608","3-4","3 (3 0)","2306","0.3600","1978","","","","24","24","559000.00","559000.00","547000.00","10/28/04","01/05/05","","0"
"236-0051-070-0000","5946","Muldrow","95608","3-4","2 (2 0)","2332","0.5120","1959","","","","42","113","550000.00","550000.00","535500.00","10/28/04","01/14/05","","0"
"260-0163-030-0000","3449","California","95608","4","2 (2 0)","2133","0.2190","1950","","","","125","125","620000.00","499000.00","497000.00","11/03/04","04/06/05","","0"
"247-0210-035-0000","7000","LINCOLN","95608","3","3 (2 1)","1848","0.1700","1978","","","","66","158","407500.00","407500.00","407500.00","11/03/04","02/01/05","","0"
"236-0083-004-0000","4800","Schuyler","95608","3","3 (2 1)","2054","0.2520","1958","","","","33","33","425000.00","425000.00","430000.00","11/03/04","01/14/05","","0"
"282-0114-003","4928","Donovan","95608","3","1 (1 0)","1053","0.2300","1954","","","","48","48","279950.00","279950.00","278950.00","11/02/04","02/23/05","","0"
"260-0480-006-0000","6001","Roswitha","95608","3-4","2 (2 0)","2050","0.1270","2004","","","","61","129","479900.00","465000.00","475000.00","11/03/04","02/02/05","","0"
"236-0152-017-0000","6625","Palm","95608","4","2 (2 0)","1820","0.2360","1963","","","","3","3","335900.00","335900.00","338000.00","11/04/04","01/05/05","","0"
"232-0381-014-0000","6451","Rexford","95608","3","2 (2 0)","1562","0.1600","1962","","","","46","46","369500.00","329950.00","335000.00","11/05/04","01/26/05","","0"
"272-0070-045-0000","5644","Angelina","95608","3","2 (2 0)","1223","0.2600","1950","","","","13","13","325000.00","325000.00","320000.00","11/09/04","01/05/05","","0"
"260-0400-002-0000","3537","BLUFF","95608","4","3 (2 1)","2040","0.3400","1978","","","","80","80","599000.00","579000.00","579000.00","11/09/04","03/10/05","","0"
"258-0370-019-0000","5108","Appleton","95608","4","3 (3 0)","2334","0.1630","1979","","","","64","237","435000.00","425000.00","425000.00","11/09/04","03/02/05","","0"
"292-0404-001-0000","1121","Jacob","95608","4","3 (3 0)","2574","0.3300","1970","","","","118","118","780000.00","699000.00","675000.00","11/09/04","03/31/05","","0"
"232-0500-040-0000","6215","Via Casitas","95608","3","3 (2 1)","1380","0.0230","1971","","","","12","12","245000.00","245000.00","245000.00","11/10/04","01/11/05","","0"
"258-0240-009-0000","3427","Hunter","95608","2","1 (1 0)","700","0.2520","1953","","","","22","22","289500.00","279500.00","253000.00","11/13/04","01/19/05","","0"
"260-0091-022-0000","5955","Shirley","95608","4","3 (3 0)","2544","0.5400","1970","","","","45","45","569000.00","575000.00","570000.00","10/30/04","01/21/05","","0"
"272-0300-020-0000","2516","Gunn","95608","3","2 (2 0)","1325","0.2300","1959","","","","57","116","349000.00","325000.00","325000.00","10/31/04","01/21/05","","0"
"273-0192-056-0000","2600","Arboreta","95608","4","3 (3 0)","3132","0.2980","1995","","","","95","95","829000.00","799000.00","765000.00","11/01/04","03/23/05","","0"
"272-0250-029-0000","2605","Gunn","95608","2","1 (1 0)","869","0.9300","1938","","","","49","49","750000.00","625000.00","565000.00","10/30/04","03/08/05","","0"
"236-0294-002-0000","4773","Del Habra","95608","4-5","2 (2 0)","2074","0.1970","1969","","","","97","97","535000.00","459000.00","445000.00","11/02/04","03/01/05","","0"
"282-0310-032-0000","2323","Via Camino","95608","2","2 (1 1)","972","0.0160","1972","","","","82","82","235000.00","223000.00","223000.00","11/19/04","03/10/05","","0"
"230-0700-003-0061","5233","Manzanita","95608","2","1 (1 0)","959","","1977","","","","31","67","180000.00","180000.00","180000.00","11/19/04","03/03/05","","0"
"283-0101-019-000","5813","Twin Gardens","95608","3","3 (2 1)","1929","0.3100","1940","","","","10","10","429900.00","429900.00","429000.00","11/19/04","01/07/05","","0"
"283-0061-012-0000","6340","Rio Bonito","95608","4","2 (2 0)","4720","1.1900","1959","","","","30","229","2395000.00","2395000.00","2225000.00","11/22/04","03/03/05","","0"
"245-0240-051","4028","Alex","95608","3","2 (2 0)","1651","0.1230","1987","","","","114","114","419000.00","419000.00","385000.00","11/23/04","04/05/05","","0"
"230-0650-047-0000","5830","Kimberly Hill","95608","4","2 (2 0)","1624","0.1500","1979","","","","72","72","369950.00","369950.00","365000.00","11/23/04","04/06/05","","0"
"283-0050-006","5941","OAK","95608","3-4","3 (2 1)","2338","0.1800","1978","","","","63","63","459000.00","449000.00","449000.00","11/24/04","03/03/05","","0"
"273-0284-041-0000","6809","Stanley","95608","5","4 (4 0)","4506","0.8970","1991","","","","5","5","1550000.00","1550000.00","1600000.00","11/29/04","01/21/05","","0"
"236-0321-019","5304","Baumgart","95608","4","2 (2 0)","1815","0.1670","1970","","","","46","143","349000.00","349000.00","355000.00","11/06/04","02/10/05","","0"
"232-0201-026-0000","5629","Sapunor","95608","4","2 (2 0)","1120","0.1500","1958","","","","15","15","310000.00","310000.00","305000.00","11/29/04","02/14/05","","0"
"229-0271-009","5929","Marlin","95608","4","2 (2 0)","1344","0.1300","1961","","","","33","33","329500.00","320000.00","325000.00","12/01/04","01/21/05","","0"
"260-0211-033-0000","6937","Grant","95608","4","2 (2 0)","1935","0.2290","1977","","","","32","32","469500.00","450000.00","445000.00","11/15/04","02/07/05","","0"
"283-0252-021-0000","5243","Arden","95608","3","3 (2 1)","1925","0.0460","1991","","","","52","186","369500.00","364900.00","355000.00","11/15/04","02/09/05","","0"
"230-0860-032-0000","5730","Cartier","95608","4","2 (2 0)","2224","0.1750","1999","","","","80","80","499950.00","499950.00","499000.00","09/24/04","01/28/05","","0"
"272-0011-065-0000","5108","Walnut Garden","95608","4","3 (3 0)","2057","0.1700","1990","","","","69","69","459000.00","444000.00","445000.00","11/17/04","03/10/05","","0"
"260-0222-012-0000","6349","Dorchester","95608","4-5","3 (3 0)","3087","0.2300","1967","","","","58","179","530000.00","595000.00","598000.00","11/17/04","03/09/05","","0"
"272-0210-018-0000","2731","Gunn","95608","3-4","3 (3 0)","1672","0.2300","1945","","","","21","81","349000.00","349000.00","351000.00","11/17/04","02/22/05","","0"
"245-0260-006-0000","6726","Lincoln","95608","4","2 (2 0)","1833","0.4000","1958","","","","13","13","450000.00","450000.00","457000.00","12/02/04","01/19/05","","0"
"245-0222-014-0000","6465","Miles","95608","3","2 (2 0)","1368","0.2600","1958","","","","17","17","325000.00","325000.00","320000.00","12/03/04","01/21/05","","0"
"232-0300-007-0000","6542","Markley","95608","3","2 (2 0)","1473","0.1700","1958","","","","5","50","365000.00","365000.00","367500.00","12/17/04","01/31/05","","0"
"236-0203-007-0000","5112","Martin","95608","3","2 (2 0)","1550","0.2210","1961","","","","5","5","312900.00","330000.00","330000.00","12/05/04","01/11/05","","0"
"236-0321-013-0000","5325","Flagstone","95608","3","2 (2 0)","1152","0.3200","1961","","","","7","7","357500.00","357500.00","353000.00","12/07/04","02/15/05","","0"
"232-0470-030-0000","6058","Via Casitas","95608","2","1 (1 0)","961","0.0290","1971","","","","44","44","230000.00","230000.00","220000.00","12/06/04","02/18/05","","0"
"256-0124-005-0000","4915","Whitney","95608","4","3 (3 0)","1931","0.3500","1957","","","","81","81","399000.00","399000.00","380000.00","12/07/04","03/25/05","","0"
"245-0232-008-0000","6521","Miles","95608","4","1 (1 0)","1045","0.2300","1955","","","","33","33","315000.00","315000.00","305750.00","12/08/04","02/14/05","","0"
"272-0130-044-0000","5120","Von","95608","2","1 (1 0)","776","0.3000","1950","Fixer","","","55","55","299000.00","279999.00","281000.00","11/26/04","02/24/05","","0"
"236-0142-025-0000","5332","Sandstone","95608","3","2 (1 1)","1152","0.2520","1960","","","","7","7","295000.00","310000.00","310000.00","12/09/04","01/25/05","","0"
"232-0500-001-0000","6133","Via Casitas","95608","3","3 (2 1)","1380","0.0230","1971","","","","19","19","235000.00","235000.00","239000.00","11/28/04","01/18/05","","0"
"271-0222-043-0000","2727","Calisa","95608","5","4 (3 1)","3077","0.2200","1999","","","","3","3","699900.00","699900.00","690000.00","12/10/04","01/14/05","","0"
"236-0247-002-0000","6219","SAINT JAMES","95608","3","2 (2 0)","1512","0.2680","1963","","","","12","12","390000.00","390000.00","390000.00","12/10/04","01/21/05","","0"
"245-0114-018-0000","6326","Perrin","95608","4","2 (2 0)","2060","0.1880","1989","","","","5","5","499900.00","499900.00","499900.00","12/09/04","02/15/05","","0"
"245-0240-031-0008","4059","Alex","95608","2","3 (2 1)","1305","","1987","","","","13","19","289950.00","289950.00","289950.00","12/10/04","01/27/05","","0"
"236-0143-009-0000","5301","Sandstone","95608","3","3 (3 0)","1512","0.2000","1960","","","","33","33","354000.00","354000.00","356000.00","12/01/04","01/31/05","","0"
"283-0083-018-0000","2300","Homewood","95608","4","2 (2 0)","1369","0.2300","1957","","","","12","12","369900.00","369900.00","369900.00","12/01/04","01/13/05","","0"
"260-0192-018-0000","6717","Landis","95608","3","2 (2 0)","1439","0.3410","1956","","","","96","96","449000.00","415000.00","410000.00","11/29/04","04/04/05","","0"
"258-0340-028-0000","3973","Oak Villa","95608","3","2 (1 1)","1323","0.0310","1972","","","","2","2","260000.00","260000.00","260000.00","12/01/04","01/11/05","","0"
"236-0321-014","5321","Flagstone","95608","3","2 (2 0)","1790","0.2690","1961","","","","22","22","379900.00","379900.00","370000.00","12/15/04","02/08/05","","0"
"272-0250-036-0000","5100","Kovanda","95608","3","2 (2 0)","1514","0.1900","1977","","","","25","117","359000.00","359000.00","369000.00","12/17/04","02/15/05","","0"
"232-0460-007-0000","5947","Via Casitas","95608","3","3 (2 1)","1380","0.0240","1971","","","","4","4","233000.00","233000.00","240000.00","12/15/04","01/25/05","","0"
"230-0860-027-0000","5723","Cartier","95608","4","3 (2 1)","2201","0.1820","1999","","","","26","26","575000.00","542000.00","535000.00","12/19/04","02/25/05","","0"
"247-0142-008-0000","4145","Prospect","95608","4","3 (2 1)","2039","0.2780","1965","","","","34","34","539000.00","539000.00","530000.00","12/21/04","03/08/05","","0"
"283-0090-045-0000","5665","Fair Oaks","95608","4","3 (3 0)","2799","0.4800","1978","","","","21","188","629000.00","629000.00","619000.00","12/23/04","02/28/05","","0"
"247-0280-040-0000","4032","Eastwood Village","95608","3","3 (2 1)","1480","0.0700","1992","","","","34","34","365000.00","358000.00","359600.00","12/24/04","02/17/05","","0"
"283-0050-047-0000","5931","Wedgewood","95608","2-3","2 (2 0)","958","0.3270","1954","","","","3","3","273000.00","273000.00","291000.00","12/31/04","02/01/05","","0"
"232-0411-006-0000","5797","Cada","95608","3","1 (1 0)","1020","0.1600","1961","","","","19","19","294500.00","299500.00","299500.00","12/31/04","02/15/05","","0"
"246-0200-026-0000","6308","Lincoln","95608","2","1 (1 0)","1200","0.6000","","","","","19","19","495000.00","430000.00","415000.00","12/14/04","02/23/05","","0"
"232-0283-021-0000","6121","Coyle","95608","3","2 (2 0)","1450","0.1500","1961","","","","23","23","334950.00","334950.00","327000.00","12/15/04","02/22/05","","0"
"282-0340-034-0000","4908","Clear","95608","2","2 (1 1)","1106","0.1300","1974","","","","1","1","270000.00","270000.00","270000.00","12/15/04","01/11/05","","0"
"272-0210-001-0000","2742","Walnut","95608","3","1 (1 0)","1146","0.3900","1951","","","","124","124","449950.00","399000.00","366000.00","12/15/04","05/24/05","","0"
"232-0530-006","5955","Casa Alegre","95608","2","3 (2 1)","1166","0.0210","1973","","","","7","7","230000.00","230000.00","230000.00","01/04/05","02/25/05","","0"
"245-0121-003-0000","4520","Barrett","95608","3","2 (2 0)","3375","1.1300","1952","","","","0","0","800000.00","800000.00","800000.00","01/03/05","03/22/05","","0"
"232-0273-009-0000","6114","Sylvester","95608","3","1 (1 0)","1026","0.1500","1961","","","","16","16","310000.00","310000.00","310000.00","01/05/05","02/25/05","","0"
"236-0051-068-0000","6008","Muldrow","95608","3","3 (2 1)","2160","0.6400","1972","","","","9","9","630000.00","630000.00","615000.00","01/05/05","02/28/05","","0"
"229-0304-010-0000","6031","Hilltop","95608","2","1 (1 0)","1200","0.3680","1948","","","","64","208","399900.00","399900.00","375000.00","01/06/05","06/06/05","","0"
"283-0181-002-0000","2044","Walnut","95608","3","2 (2 0)","1592","0.2420","1953","","","","48","48","379000.00","359000.00","359900.00","01/11/05","03/22/05","","0"
"283-0560-023-0000","2301","Fallwater","95608","3","3 (2 1)","1572","0.0960","1994","","","","7","7","370000.00","370000.00","370000.00","01/07/05","02/22/05","","0"
"247-0023-007-0000","6617","Rappahannock","95608","4","2 (2 0)","1751","0.2600","1964","","","","2","2","369000.00","369000.00","361620.00","01/06/05","01/19/05","","0"
"282-0302-002-0000","2070","Santa Lucia","95608","4","3 (2 1)","2041","0.2300","1969","","","","18","18","424900.00","424900.00","424000.00","12/30/04","02/25/05","","0"
"258-0294-002-0000","3864","Maudray","95608","4","2 (2 0)","1948","0.2300","1974","","","","62","62","429900.00","429900.00","429900.00","01/07/05","04/22/05","","0"
"273-0192-020","2612","Carmichael","95608","2","1 (1 0)","750","0.2700","1949","","","","22","22","295000.00","295000.00","285000.00","12/30/04","03/01/05","","0"
"245-0140-037-0000","4236","Marl","95608","3","2 (2 0)","2183","0.2000","1986","","","","90","90","549500.00","499000.00","512000.00","01/03/05","05/02/05","","0"
"256-0112-004-0000","4900","Foster","95608","3","2 (1 1)","1053","0.2300","1957","","","","11","11","279500.00","279500.00","292000.00","01/03/05","02/04/05","","0"
"232-0252-017-0000","5340","Hesper","95608","3","2 (1 1)","1082","0.1600","1962","Fixer","","","8","8","315000.00","315000.00","315000.00","01/02/05","01/25/05","","0"
"232-0243-010-0000","5409","Hesper","95608","3","1 (1 0)","1343","0.1600","1958","","","","12","12","319500.00","319500.00","319500.00","01/03/05","02/18/05","","0"
"271-0101-013","5037","Kinross","95608","4","3 (2 1)","2278","0.2600","1954","","","","3","3","439900.00","440000.00","440000.00","01/03/05","02/08/05","","0"
"272-0241-019-0000","2716","Zachman","95608","3","2 (2 0)","1189","0.2260","1981","","","","0","0","289000.00","289000.00","280000.00","01/04/05","01/11/05","","0"
"273-0192-030-0000","2630","Riverpine","95608","3","3 (2 1)","2146","0.2050","1979","","","","18","87","469000.00","469000.00","450000.00","01/10/05","02/24/05","","0"
"273-0022-023-0000","3312","Monteglen","95608","4","3 (3 0)","2200","0.2600","1970","","","","8","8","579000.00","579000.00","570000.00","01/11/05","02/22/05","","0"
"273-0162-009-0000","2716","Panay","95608","3","2 (2 0)","1092","0.2310","1954","Fixer","","","1","1","299000.00","299000.00","299000.00","01/12/05","02/09/05","","0"
"245-0190-084-0000","6132","Fountaindale","95608","3","3 (2 1)","1949","0.1810","1992","","","","8","8","424900.00","424900.00","426000.00","01/12/05","03/08/05","","0"
"232-0490-009-0000","6118","Via Casitas","95608","3","3 (2 1)","1380","0.0230","1971","","","","55","112","255000.00","255000.00","245000.00","01/12/05","05/18/05","","0"
"245-0253-018","8449","FAIR OAKS","95608","4-5","5 (5 0)","4000","0.4590","2004","","","","64","235","975000.00","949500.00","949500.00","01/13/05","04/19/05","","0"
"236-0161-003","4961","Westerberg","95608","3","2 (1 1)","1335","0.1800","1960","","","","28","28","349000.00","349000.00","351000.00","01/12/05","03/28/05","","0"
"232-0072-029-0000","5907","Ellerslee","95608","3","2 (2 0)","1601","0.1700","1958","","","","15","91","364900.00","359000.00","359000.00","01/07/05","02/10/05","","0"
"283-0560-032-0000","2318","Fallwater","95608","3","3 (2 1)","1559","","1994","","","","41","41","395000.00","375000.00","372000.00","01/12/05","03/29/05","","0"
"271-0262-009-0000","4961","Francis","95608","4","2 (2 0)","1874","0.4200","1953","","","","6","6","359000.00","359000.00","350000.00","12/01/04","01/20/05","","0"
"232-0202-010-0000","5616","Sapunor","95608","3","2 (2 0)","1078","0.1400","1958","","","","7","8","317000.00","317000.00","317000.00","01/08/05","03/04/05","","0"
"260-0340-002-0000","3840","Valle Vista","95608","2","1 (1 0)","1360","1.8200","1948","","","","6","6","720000.00","720000.00","685000.00","01/08/05","02/25/05","","0"
"258-0142-002-0000","3340","Hunter","95608","4","3 (3 0)","2192","0.4700","1950","Fixer","","","19","19","425000.00","425000.00","425000.00","01/10/05","03/10/05","","0"
"236-0211-001-0000","5091","Patti Jo","95608","3","2 (2 0)","1700","0.2490","1990","","","","4","4","425000.00","425000.00","425000.00","12/01/04","01/14/05","","0"
"258-0130-060-0000","3419","Hunter","95608","2","1 (1 0)","808","0.2100","1950","Fixer","","","7","7","275000.00","275000.00","270000.00","01/18/05","03/10/05","","0"
"260-0321-009-0000","6137","Dahlia","95608","2","2 (2 0)","1008","0.1800","1960","","","","20","20","320000.00","329000.00","305000.00","01/19/05","03/17/05","","0"
"232-0243-001-0000","5445","Hesper","95608","3","1 (1 0)","936","0.1900","1958","","","","44","44","319000.00","325000.00","325000.00","01/17/05","04/25/05","","0"
"236-0302-002-0000","5274","Heritage","95608","4","2 (2 0)","1620","0.1680","1968","","","","20","20","425000.00","425000.00","433000.00","12/18/04","02/25/05","","0"
"245-0272-021-0000","6856","Goot","95608","3-4","3 (2 1)","2390","0.3010","1986","","","","9","77","57450000.00","574500.00","570000.00","01/19/05","03/09/05","","0"
"256-0057-001-0000","3754","Winston","95608","4","3 (2 1)","1673","0.3200","1959","","","","19","19","485000.00","485000.00","485000.00","01/19/05","04/01/05","","0"
"236-0166-005-0000","6518","Saint James","95608","3","2 (1 1)","1118","0.2120","1960","","","","33","33","330000.00","325000.00","330000.00","01/20/05","03/21/05","","0"
"283-0520-010-0000","24","River Bluff","95608","3","4 (3 1)","3500","0.0700","1983","","","","72","72","1450000.00","1290000.00","1180000.00","01/21/05","05/06/05","","0"
"229-0272-008","5900","Marlin","95608","3","2 (2 0)","1080","0.1700","1961","","","","19","19","340000.00","325000.00","320000.00","01/20/05","03/23/05","","0"
"232-0272-006-0000","6131","Sylvester","95608","3","1 (1 0)","1045","0.1600","1961","","","","18","18","308500.00","299999.00","302000.00","01/22/05","03/29/05","","0"
"232-0253-017-0000","5419","Carden","95608","3","2 (2 0)","1082","0.1400","1962","","","","5","5","315000.00","315000.00","320000.00","01/14/05","02/15/05","","0"
"258-0071-010-0000","3717","Holloway","95608","3","2 (2 0)","1150","0.2300","1954","","","","18","18","339900.00","339000.00","339000.00","01/15/05","03/04/05","","0"
"273-0200-034-0000","2517","Los Feliz","95608","3","2 (2 0)","1211","0.2300","1960","","","","21","21","379000.00","379000.00","379000.00","01/09/05","02/28/05","","0"
"232-0412-002-0000","5742","Parkoaks","95608","3","2 (1 1)","1111","0.1500","1961","","","","15","15","309000.00","309000.00","310000.00","01/17/05","03/22/05","","0"
"273-0260-024-0000","6812","Stanley","95608","3","2 (2 0)","2006","0.2680","1973","","","","2","2","697500.00","697500.00","700000.00","01/18/05","02/18/05","","0"
"236-0273-004-0000","6217","Dawnridge","95608","4","2 (2 0)","1624","0.2170","1964","","","","8","8","398000.00","398000.00","400000.00","01/14/05","02/10/05","","0"
"258-0272-021-0000","5100","Walnut Place","95608","3","2 (2 0)","1763","0.1700","1987","","","","4","4","380000.00","380000.00","380000.00","01/18/05","03/09/05","","0"
"245-0190-010-0000","6104","Lincoln","95608","3","2 (2 0)","2522","0.3500","1974","","","","12","12","479000.00","479000.00","469000.00","01/26/05","03/25/05","","0"
"236-0113-003-0000","6141","Rutland","95608","3","2 (2 0)","1244","0.2180","1960","","","","36","189","350000.00","350000.00","335000.00","01/26/05","03/30/05","","0"
"236-0316-004-0000","5098","Tonya","95608","3","2 (2 0)","1989","0.1620","1970","","","","41","41","410000.00","402500.00","402500.00","01/08/05","03/24/05","","0"
"272-0242-013","5752","Kenneth","95608","3","2 (2 0)","1330","0.2170","1945","","","","8","102","319900.00","319900.00","320000.00","01/27/05","03/31/05","","0"
"289-0590-030-000","1615","Arden Bluff","95608","3-4","3 (2 1)","3350","0.1854","2004","","","","37","37","929000.00","939000.00","929000.00","01/28/05","05/20/05","","0"
"232-0224-007-0000","6136","Templeton","95608","3","1 (1 0)","1040","0.1700","1958","","","","19","19","324950.00","324950.00","325000.00","01/28/05","03/25/05","","0"
"230-0331-017-0000","5617","Valhalla","95608","4","3 (2 1)","2117","0.2500","1992","","","","18","18","587001.00","587001.00","587000.00","01/29/05","03/21/05","","0"
"283-0070-012-0000","2341","Gunn","95608","2","1 (1 0)","1008","0.3200","1948","","","","2","2","325000.00","325000.00","326000.00","01/31/05","03/03/05","","0"
"273-0323-044-0000","6329","Date Palm","95608","5-6","3 (3 0)","4005","0.3400","1981","","","","8","541","759000.00","759000.00","760000.00","02/01/05","03/25/05","","0"
"245-0021-012-0000","6051","Ranger","95608","3","2 (2 0)","1559","0.2292","1959","","","","9","9","410000.00","410000.00","410000.00","02/01/05","03/11/05","","0"
"232-0374-005-0000","6424","Belgrove","95608","3","2 (2 0)","1284","0.1700","1962","","","","9","9","327990.00","327990.00","329000.00","01/24/05","02/04/05","","0"
"230-0133-006-0000","5736","Winding","95608","2","2 (2 0)","1600","0.6440","1930","","","","24","24","440000.00","440000.00","415000.00","01/24/05","03/30/05","","0"
"236-0213-005-0000","5113","Oleander","95608","3","2 (1 1)","1006","0.2070","1960","","","","6","6","337500.00","337500.00","325000.00","01/25/05","02/28/05","","0"
"282-0301-011-0000","2009","Santa Lucia","95608","3","2 (2 0)","1572","0.2560","1961","","","","10","95","425000.00","425000.00","425000.00","02/08/05","04/14/05","","0"
"229-0261-021-0000","6213","Hilltop","95608","3","2 (2 0)","1440","0.2400","1965","","","","7","7","369000.00","369000.00","368000.00","02/10/05","04/18/05","","0"
"271-0132-002-0000","4806","Donnie Lyn","95608","3","2 (2 0)","1475","0.2300","1962","","","","21","21","399500.00","389500.00","385000.00","02/11/05","04/04/05","","0"
